"","delta_nbr","relative_regrowth","pct_recovery","postfire_fitted_slope","cluster","x_y","x","y","fire","canopy_cover","veg_height","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_nbr","postdisturbance_nbr","disturbance_nbr","absolute_regrowth","max.postfire.nbr","time_to_0.8recovery","time_to_0.6recovery","hli","SiteID"
"45",-217.878012084961,0.773084688085801,0.797140969785458,39.4905329274607,1,"-119.364007316_43.747744036",-119.364007316,43.747744036,"egley",45,111,310.190368652344,373.806793212891,368.421051025391,312.011901855469,319.912139892578,356.443115234375,326.545440673828,302.665191650391,361.196319580078,382.137634277344,-297.799499511719,-319.1318359375,-100.158981323242,67.7233428955078,22.4919662475586,51.5860290527344,126.64022064209,140.987503051758,178.043228149414,217.79475402832,262.057891845703,267.383880615234,247.597518920898,272.090515136719,341.332995605469,123.454983520508,-308.465667724609,105.233407925834,272.090515136719,NA,9,149,"EG_45_1"
"46",-40.5700202941894,3.29577723190621,1.53441913931962,0.0726145650004196,2,"-119.363194316_43.626798036",-119.363194316,43.626798036,"egley",25,110,130.69189453125,210.868286132812,192.903411865234,269.322235107422,192.389007568359,198.754241943359,206.886489868164,282.40869140625,300.402679443359,344.522979736328,-344.698272705078,-33.6523628234863,190.138854980469,275.842041015625,357.389221191406,269.362945556641,195.299377441406,85.1257171630859,65.5216293334961,137.119903564453,178.427993774414,169.222030639648,193.844329833984,191.733642578125,232.914991760254,192.344971466064,-189.175317764282,206.61834548451,357.389221191406,2,2,167,"EG_1_2"
"47",-64.2530612945557,3.56546145819761,1.42620541306281,-0.711573506449623,2,"-119.370240316_43.643424036",-119.370240316,43.643424036,"egley",25,110,243.534484863281,392.017486572266,101.326263427734,231.573150634766,125.997718811035,141.618499755859,115.120277404785,201.221206665039,320.3125,276.190490722656,-393.974853515625,-223.469390869141,205.806121826172,269.066192626953,306.47900390625,231.425704956055,111.343437194824,63.3367652893066,18.1722412109375,75.9008407592773,149.527801513672,75.323356628418,84.791389465332,130.799468994141,214.891207885742,150.638146591187,-308.722122192383,231.759424575789,306.47900390625,2,2,181,"EG_2_2"
"48",13.7351287841797,1.83045715932443,1.7601938703021,36.7180576534062,2,"-119.363194316_43.717426036",-119.363194316,43.717426036,"egley",35,110,198.564590454102,323.155212402344,274.390258789062,266.707550048828,240.948806762695,279.194213867188,334.645660400391,367.576232910156,391.732269287109,367.263580322266,-170.511077880859,-126.101951599121,149.308090209961,215.046600341797,278.258087158203,224.074081420898,306.578155517578,267.246368408203,333.705352783203,399.946411132812,471.532104492188,535.834411621094,517.580139160156,307.144897460938,304.417837524414,318.152966308594,-148.30651473999,177.371008722318,535.834411621094,4,3,165,"EG_3_2"
"49",-100.529744911194,1.25442399452582,0.849604610043312,8.62561706920246,2,"-119.373763316_43.821746036",-119.373763316,43.821746036,"egley",35,110,181.559478759766,193.710693359375,165.471755981445,158.97737121582,155.660369873047,178.378372192383,153.070571899414,223.098770141602,202.792770385742,206.645294189453,-272.796356201172,-137.755096435547,106.354515075684,20.8193416595459,69.3575897216797,83.1084747314453,75.9525604248047,32.9280662536621,52.0655097961426,154.574127197266,131.014770507812,87.8930435180664,28.1226253509521,93.6967620849609,181.936544799805,81.4067998886108,-205.275726318359,83.0675427732875,154.574127197266,9,9,227,"EG_4_2"
"50",-100.728227233887,1.53172783313647,1.33847175682174,53.9916786780724,2,"-119.399237316_43.739920036",-119.399237316,43.739920036,"egley",35,111,287.5,403.433471679688,365.771820068359,345.709564208984,361.244018554688,337.142852783203,353.663360595703,364.470397949219,384.22607421875,424.294281005859,-264.940246582031,-243.386245727539,-144.897094726562,161.825729370117,144.406784057617,223.688247680664,289.088195800781,303.377380371094,338.28076171875,414.521270751953,439.203033447266,450.679260253906,451.574554443359,485.524719238281,362.745584106445,262.017356872559,-254.163246154785,214.502352833259,485.524719238281,7,5,172,"EG_5_2"
"51",-3.86158294677736,2.7973252135287,1.3442099512616,12.2766114119645,2,"-119.350186316_43.617344036",-119.350186316,43.617344036,"egley",25,110,138.881164550781,143.495254516602,102.788841247559,141.26496887207,83.6933059692383,165.479446411133,176.076019287109,295.2431640625,314.375152587891,213.94612121582,-426.610992431641,-153.055709838867,164.155426025391,178.598342895508,230.581344604492,208.101272583008,179.0849609375,157.055541992188,67.4985809326172,127.873931884766,221.500915527344,202.177291870117,238.629989624023,191.433792114258,177.52434387207,173.662760925293,-289.833351135254,235.691945942727,238.629989624023,2,2,159,"EG_6_2"
"52",-261.913394165039,0.776653519845709,1.00470298906489,64.650630238292,2,"-119.384874316_43.723620036",-119.384874316,43.723620036,"egley",45,111,442.680786132812,456.353576660156,464.246826171875,406.078369140625,433.628326416016,444.845001220703,437.407958984375,465.819946289062,493.303558349609,513.017944335938,-383.75634765625,-418.116912841797,-258.696533203125,0,38.6114044189453,107.05842590332,211.045364379883,215.14958190918,328.943237304688,404.081634521484,434.173675537109,457.881561279297,341.402862548828,421.176483154297,455.738229370117,193.824835205078,-400.936630249023,158.268691419932,457.881561279297,9,8,168,"EG_7_2"
"53",-232.821249389648,1.20181363983765,1.01059581159792,60.6915474357186,2,"-119.574845316_43.869342036",-119.574845316,43.869342036,"egley",45,111,451.612915039062,524.5283203125,517.934020996094,519.455261230469,506.794158935547,427.174987792969,406.311645507812,442.144866943359,506.280181884766,536.190490722656,-345.213836669922,-323.968383789062,-180.984146118164,-1.5625,118.966171264648,236.188354492188,302.440734863281,386.257507324219,421.565338134766,416.137817382812,415.723052978516,395.482025146484,461.168395996094,488.969390869141,483.842684936523,251.021435546875,-334.591110229492,215.640585708224,488.969390869141,8,6,174,"EG_8_2"
"54",-113.477153205872,2.24990938155933,1.12436730621331,26.4010426447942,2,"-119.378099316_43.828266036",-119.378099316,43.828266036,"egley",35,110,226.212982177734,271.805999755859,248.120300292969,253.487579345703,275.3154296875,261.592926025391,262.720672607422,288.681945800781,282.3779296875,345.507659912109,-362.42138671875,-410.678985595703,-2.67022705078125,149.832778930664,305.358306884766,248.561920166016,192.236602783203,31.8786754608154,48.9844665527344,153.910385131836,267.753509521484,185.205474853516,188.640975952148,281.373107910156,271.582342529297,158.105189323425,-386.550186157227,283.137957401876,305.358306884766,4,4,172,"EG_9_2"
"55",-61.4389289855957,3.0750632341513,1.36523205991545,7.92645100184848,2,"-119.372408316_43.648640036",-119.372408316,43.648640036,"egley",25,110,190.319030761719,425.395935058594,283.825592041016,231.484176635742,205.052871704102,227.886978149414,218.684921264648,290.090087890625,355.007263183594,364.892669677734,-413.666870117188,-203.905807495117,200.211303710938,292.103820800781,381.260101318359,248.624862670898,212.332748413086,136.40364074707,77.684928894043,192.557083129883,235.492950439453,201.578796386719,194.201141357422,215.902496337891,279.263952636719,217.825023651123,-308.786338806152,266.194314186934,381.260101318359,3,2,160,"EG_10_2"
"56",-69.1527889251709,3.18269703412676,1.32894797066172,-0.194157003046399,2,"-119.362923316_43.626798036",-119.362923316,43.626798036,"egley",25,110,219.254318237305,203.719360351562,238.390090942383,264.766387939453,192.671401977539,224.249557495117,164.746536254883,263.065704345703,306.133636474609,328.322296142578,-353.079772949219,-74.2331314086914,222.889846801758,249.514297485352,319.654418945312,231.513854980469,163.771011352539,74.7774505615234,42.6293525695801,117.713638305664,160.6728515625,130.654678344727,166.81640625,183.459518432617,240.531929016113,171.379140090942,-213.656452178955,187.065315426876,319.654418945312,2,2,170,"EG_11_2"
"57",-70.0760439634323,1.67346326549798,1.45168475550026,36.227435697566,2,"-119.407096316_43.740572036",-119.407096316,43.740572036,"egley",35,110,114.266845703125,207.020050048828,175.931976318359,174.219543457031,235.616439819336,164.857528686523,222.299652099609,230.769226074219,262.460784912109,272.208343505859,-401.197601318359,-400.403778076172,-3.0895984172821,46.1223106384277,83.788703918457,133.548583984375,59.858154296875,93.9445419311523,131.428573608398,248.530197143555,265.762176513672,298.996307373047,241.84944152832,184.554229736328,205.9650390625,135.888995099068,-400.800689697266,194.095479768069,298.996307373047,9,5,165,"EG_12_2"
"58",-174.525531291962,1.34555602730177,1.14648384832924,56.1764981406076,2,"-119.399237316_43.724272036",-119.399237316,43.724272036,"egley",45,110,345.601776123047,401.683258056641,397.069610595703,352.697082519531,385.505004882812,346.081726074219,401.081909179688,380.988586425781,437.714294433594,429.885070800781,-448.648651123047,-456.4755859375,-259.259246826172,9.25925922393799,81.3263549804688,194.69026184082,237.538665771484,218.004699707031,375.120544433594,416.040863037109,444.641784667969,415.689819335938,297.865142822266,233.949264526367,387.83083190918,213.305300617218,-452.562118530273,260.867780450398,444.641784667969,8,6,163,"EG_13_2"
"59",-200.213982391357,0.950162623092018,0.963069008617482,45.451047541021,2,"-119.381080316_43.857606036",-119.381080316,43.857606036,"egley",35,110,318.327972412109,285.152069091797,307.938781738281,319.180084228516,269.794708251953,278.014190673828,335.732269287109,328.233154296875,345.427062988281,362.385314941406,-381.066802978516,-358.1357421875,-118.320610046387,-40.559440612793,83.3626480102539,13.1926116943359,171.428573608398,106.852874755859,182.128448486328,215.47932434082,270.047180175781,264.434173583984,303.384613037109,303.241455078125,315.018560791016,114.804578399658,-369.601272583008,144.357381692221,303.384613037109,10,9,173,"EG_14_2"
"60",-118.575511288643,1.07427806656478,1.18823704412934,35.9733495489582,2,"-119.406825316_43.719382036",-119.406825316,43.719382036,"egley",45,111,238.398864746094,258.875152587891,269.506225585938,263.076324462891,223.984527587891,233.771102905273,244.164505004883,224.087585449219,265.415557861328,271.604949951172,-263.206665039062,-248.107650756836,-60.7779579162598,64.4523544311523,-2.17864918708801,31.7241382598877,110.433601379395,179.738555908203,255.131958007812,207.972274780273,224.41960144043,296.213806152344,241.130493164062,240.821044921875,249.288479614258,130.712968325615,-255.657157897949,108.34374840856,296.213806152344,8,7,181,"EG_15_2"
"61",-159.664631652832,1.10390110945242,1.23014042724303,60.4189305357881,2,"-119.567257316_43.871298036",-119.567257316,43.871298036,"egley",45,110,366.607788085938,409.452117919922,408.312957763672,375.152740478516,387.945678710938,326.3525390625,332.200500488281,346.122436523438,407.535736083984,393.005828857422,-253.467849731445,-255.516021728516,-198.494186401367,-37.0615501403809,42.6049919128418,175.485794067383,283.683898925781,304.090423583984,365.998931884766,391.988189697266,411.494262695312,416.251251220703,461.633361816406,454.545440673828,375.268832397461,215.604200744629,-254.49193572998,164.142045247206,461.633361816406,7,6,202,"EG_16_2"
"62",-136.51078338623,1.28496172599557,1.06573682061009,28.1565143040248,2,"-119.372408316_43.815226036",-119.372408316,43.815226036,"egley",55,110,235.506240844727,302.746765136719,277.023040771484,315.563720703125,283.572967529297,265.063995361328,287.671234130859,280.718627929688,297.991424560547,330.275238037109,-339.647003173828,-264.269226074219,91.3197784423828,61.8788070678711,105.749183654785,124.923454284668,118.516372680664,90.7539138793945,128.740829467773,230.769226074219,306.520111083984,251.853744506836,214.361145019531,223.255813598633,287.613325500488,151.102542114258,-301.958114624023,133.611777607258,306.520111083984,9,9,173,"EG_17_2"
"63",-174.914694213867,1.47968124228185,0.941384185915555,26.5245632548909,2,"-119.376744316_43.800230036",-119.376744316,43.800230036,"egley",35,110,310.190368652344,335.664337158203,329.433258056641,305.096923828125,312.987945556641,319.434112548828,366.924011230469,301.132080078125,329.258972167969,345.007446289062,-333.658538818359,-264.252685546875,76.4478759765625,122.858184814453,165.292221069336,177.02702331543,166.103988647461,65.6648178100586,87.2526779174805,169.039138793945,249.076965332031,227.219619750977,242.324890136719,306.432739257812,325.512945556641,150.598251342773,-298.955612182617,171.435607963102,306.432739257812,13,10,170,"EG_18_2"
"64",-202.963904380798,1.59961873995581,0.872961843253212,40.8260009996184,2,"-119.385145316_43.780018036",-119.385145316,43.780018036,"egley",45,111,415.345062255859,497.558807373047,505.736968994141,459.080963134766,457.731048583984,440.321868896484,471.223022460938,488.701812744141,476.0439453125,490.413299560547,-329.168670654297,-397.002136230469,-31.0136165618896,247.940078735352,213.797821044922,304.901336669922,304.518676757812,247.419448852539,299.062591552734,338.933959960938,410.480346679688,336.477111816406,339.666076660156,364.686004638672,470.215679931641,267.251775550842,-363.085403442383,276.333527865887,410.480346679688,10,5,167,"EG_19_2"
"65",-186.044039916992,0.68681349012182,1.18491522922095,45.6237355536157,2,"-119.407096316_43.739268036",-119.407096316,43.739268036,"egley",35,110,179.985061645508,223.474548339844,214.621780395508,192.694747924805,224.17008972168,196.964218139648,237.877059936523,234.333465576172,255.220413208008,276.911071777344,-403.433471679688,-420.792083740234,-193.582885742188,-127.259582519531,-120.743034362793,-39.3802452087402,48.6486473083496,65.8096084594727,145.185638427734,151.022689819336,181.134262084961,264.976959228516,249.557525634766,101.857398986816,223.625245666504,37.5812057495117,-412.112777709961,97.8955125740373,264.976959228516,10,8,168,"EG_20_2"
"66",-121.636617279053,1.60040294825693,1.01912613899852,36.454649747073,2,"-119.402218316_43.714492036",-119.402218316,43.714492036,"egley",45,111,296.19921875,311.621032714844,294.525299072266,300.578033447266,254.089416503906,243.399642944336,285.871551513672,310.217620849609,292.718109130859,316.446136474609,-317.230285644531,-317.360870361328,-116.793365478516,66.7982864379883,96.7141952514648,127.665962219238,207.978881835938,231.738754272461,272.575256347656,219.638244628906,291.139251708984,291.844421386719,296.1240234375,155.665573120117,290.566606140137,168.929988861084,-317.29557800293,209.959519449935,296.1240234375,8,6,200,"EG_21_2"
"67",-155.521235275269,1.02618360663931,1.25952619210389,56.0015924265097,2,"-119.378912316_43.721990036",-119.378912316,43.721990036,"egley",45,110,344.913146972656,490.769226074219,451.926544189453,417.693969726562,442.050506591797,418.569244384766,434.313354492188,486.558135986328,520.125061035156,520.930236816406,-231.044769287109,-296.145111083984,-35.6275291442871,165.605102539062,109.483963012695,205.425079345703,326.080200195312,346.463745117188,433.401336669922,445.575561523438,489.838470458984,486.391143798828,570.294494628906,395.663208007812,452.784942626953,297.263707351685,-263.594940185547,165.758996983225,570.294494628906,8,6,171,"EG_22_2"
"68",-193.156407165527,1.83776066225137,0.802167245675826,39.7408026391333,2,"-119.397882316_43.717426036",-119.397882316,43.717426036,"egley",45,110,354.523223876953,403.984069824219,405.162750244141,362.296936035156,391.141143798828,392.8046875,336.419738769531,354.277069091797,381.155487060547,381.860656738281,-470.062561035156,-421.276580810547,-209.097579956055,128.955429077148,134.547775268555,194.789077758789,262.094299316406,237.101104736328,278.032958984375,237.970718383789,265.762176513672,301.905731201172,267.116180419922,189.391906738281,376.362576293945,183.206169128418,-445.669570922852,311.155860780871,301.905731201172,11,6,201,"EG_23_2"
