X,Long,Lat,postdisturbance_nbr,delta_nbr,relative_regrowth,pct_recovery,postfire_fitted_rsq,postfire_fitted_slope,cluster,x_y,Plot,fire,canopy_cover,veg_height,hli,cwd_present,cwd_future,elevation,TE_future,TE_present,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,predisturbance_nbr,disturbance_nbr,dnbr,absolute_regrowth,max.postfire.nbr,time_to_0.8recovery,time_to_0.6recovery,postfire_ppt,postfire_tmin,postfire_tmax,postfire_vpdmin,postfire_vpdmax,postfire_tmean,precip,tmean,vpdmax,re.0gen_prob
37,-117.572662532188,46.3069465219289,284.3,-248.4,-0.591012985520819,0.688943119954946,0.064188735336306,3.53846153846154,2,-117.572662532188_46.3069465219289,NA,School,65,111,157,320,440,1306,N,N,536,521,556,510,558,453,553,508,546,586,126,224,296,323,311,352,178,315,256,242,346,301,367,293,532.7,175,460,-43.5204009892329,367,NA,3,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,769.261578875308,8.05594626095928,10.1565755502217,NA
38,-117.574219319856,46.2976005258927,291,-350.2,-0.0484246005366283,0.577043044291953,2.98282415282176e-6,-0.0219780219780193,2,-117.574219319856_46.2976005258927,NA,School,55,111,218,307,426,1295,N,N,615,641,664,686,645,635,645,670,569,642,0,293,275,344,336,370,262,315,223,211,281,304,359,336,641.2,146.5,642,-4.8888123753905,370,NA,NA,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,802.980357308433,8.08796624066299,10.2855292553168,NA
39,-117.575453123155,46.3425577388579,404.1,-227.4,0.824235932296276,0.83452098178939,0.704663671192852,16.8736263736264,1,-117.575453123155_46.3425577388579,NA,School,65,111,140,353,483,1086,N,N,683,651,618,582,647,604,632,644,670,584,26,307,283,315,377,460,457,476,462,431,473,497,527,455,631.5,166.5,558,84.9609705318515,527,12,5,755.560275731436,3.34499631887928,12.5873920606674,2.78568846114556,11.1932978904944,7.96619418977336,764.868207085899,8.62005738678124,10.8944866866891,0.63978499174118
40,-117.581392897069,46.2990451327509,265.9,-355.3,-0.0511842826441228,0.556986477784932,0.0431065194157462,2.65934065934066,2,-117.581392897069_46.2990451327509,NA,School,45,111,88,319,440,1279,N,N,656,604,609,644,598,606,674,595,606,620,0,151,327,286,291,346,248,272,226,238,274,273,306,306,621.2,75.5,620,-5.58552206435314,346,NA,NA,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,800.719960072705,8.31797821777332,10.658797005055,NA
41,-117.581914846065,46.262905107543,393.9,-310.5,0.313584165810743,0.831913685406019,0.846416980804281,22.2967032967033,1,-117.581914846065_46.262905107543,NA,School,65,111,86,270,387,1495,N,N,672,738,724,735,683,730,637,674,718,733,0,254,338,376,424,416,354,432,458,436,451,540,575,586,704.4,127,733,34.305149706142,586,12,4,975.165864190642,2.21037339972291,10.845363141871,2.71643434811256,9.90550656791395,6.52786827079696,1014.94822450688,6.50208292932188,8.51359634801298,0.612117767333984
42,-117.582672273627,46.3160565655314,370.6,-194.5,0.904540108855493,0.759157671208636,0.054484546693688,2.56593406593405,1,-117.582672273627_46.3160565655314,NA,School,45,111,65,310,429,1174,N,N,581,578,438,565,651,579,632,528,585,514,39,309,426,378,388,429,322,399,339,387,329,425,389,427,565.1,174,475,59.6501912744903,429,NA,2,755.560275731436,3.34499631887928,12.5873920606674,2.78568846114556,11.1932978904944,7.96619418977336,784.089629974956,8.41970297454134,10.9298631826806,0.543586790561676
43,-117.5839002,46.29206069,255.4,-344.9,-1.49190901768555,0.644677661169415,0.0102368391553765,-1.32417582417582,2,-117.5839002_46.29206069,H12,School,55,110,87,307,427,1410,N,N,676,734,614,477,498,580,569,619,589,647,83,387,220,280,239,287,209,223,195,243,271,299,303,266,600.3,235,564,-134.359048887409,387,NA,1,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,842.898116021808,7.49898801479746,9.69557265575998,0.64113062620163
44,-117.59157627112,46.2350400815396,333,-338.3,0.051138179483789,0.801430061075525,0.926664665495733,28.4945054945055,1,-117.59157627112_46.2350400815396,NA,School,55,110,162,312,433,1476,N,N,665,624,642,671,615,737,700,683,705,671,0,131,284,293,292,338,316,375,430,412,459,502,513,538,671.3,65.5,671,6.94328317244305,538,13,8,975.165864190642,2.21037339972291,10.845363141871,2.71643434811256,9.90550656791395,6.52786827079696,986.649965080386,6.7941182386666,8.9380962152891,0.690945446491241
45,-117.593583018685,46.2516064879044,403.9,-275.4,0.923261102815416,0.825850139849845,0.779307485844084,30.5824175824176,1,-117.593583018685_46.2516064879044,NA,School,55,111,174,315,436,1384,N,N,720,638,730,705,670,693,685,720,556,676,0,140,263,319,346,487,367,519,539,498,561,534,554,542,679.3,70,676,117.625889151613,561,10,5,975.165864190642,2.21037339972291,10.845363141871,2.71643434811256,9.90550656791395,6.52786827079696,1002.82151623667,6.89243758050049,9.03848511860047,NA
46,-117.594213162333,46.2859366677564,298.7,-444.3,-1.23323838935581,0.520861372812921,0.0575853837473887,3.61538461538462,2,-117.594213162333_46.2859366677564,NA,School,65,110,92,287,407,1381,N,N,767,744,761,755,730,662,758,722,746,785,0,375,319,312,170,350,237,329,302,280,313,387,357,344,743,187.5,785,-142.831631008999,387,NA,NA,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,938.511963366158,6.97329995892661,9.12827771101326,0.592977464199066
47,-117.594552829766,46.2966019811904,323.8,-396.4,-0.425879254336435,0.565120799777839,6.86115745223005e-4,0.324175824175828,2,-117.594552829766_46.2966019811904,NA,School,55,111,117,312,429,1330,N,N,691,677,725,708,741,730,697,746,763,724,0,314,377,342,361,407,278,312,268,260,319,370,396,361,720.2,157,724,-49.2861328009675,407,NA,NA,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,835.728110749827,7.62343177552424,10.0170588328916,NA
48,-117.5946108,46.28661109,276.6,-522.4,-1.47374846328049,0.486858573216521,0.1032226485967,6.02197802197803,2,-117.5946108_46.28661109,H10,School,75,111,138,287,407,1381,N,N,770,789,804,802,791,802,801,834,814,783,0,389,320,280,131,282,201,289,312,267,295,355,379,377,799,194.5,783,-199.92964010663,389,NA,NA,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,938.511963366158,6.97329995892661,9.12827771101326,0.592977464199066
49,-117.594916641972,46.2731546950924,258.8,-439.3,-0.971317945879617,0.517117891419567,0.0856340968026067,3.66483516483516,2,-117.594916641972_46.2731546950924,NA,School,55,111,200,275,395,1537,N,N,716,685,757,692,670,634,704,671,731,721,0,244,330,297,233,266,204,295,267,204,248,306,361,326,698.1,122,721,-113.714713792067,361,NA,NA,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,976.522185976793,6.76825118410467,8.80737067399014,0.593191862106323
50,-117.595654355507,46.2788829062414,348.2,-336.5,-0.325909903403622,0.69811596319556,0.598398145709148,14.9065934065934,1,-117.595654355507_46.2788829062414,NA,School,55,111,102,296,415,1492,N,N,708,677,692,732,676,642,664,750,656,650,0,351,288,329,222,398,300,421,378,370,425,444,478,463,684.7,175.5,650,-35.5607641132707,478,NA,7,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,953.087526942047,7.01756771376966,9.21882112680806,NA
51,-117.597018131766,46.292631603641,238.3,-378,-1.15280496507338,0.571150413759533,0.582141784425175,-13.7857142857143,2,-117.597018131766_46.292631603641,NA,School,55,111,140,287,407,1330,N,N,632,588,570,656,592,621,653,649,630,572,0,352,352,278,223,288,168,242,165,143,172,205,221,166,616.3,176,572,-106.328047227994,352,NA,NA,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,859.199444700835,7.41195773388281,9.73236196874999,NA
52,-117.597051047545,46.3023720061719,329,-434.5,-0.464215533374297,0.492468893254748,0.0341830879496474,1.52197802197802,2,-117.597051047545_46.3023720061719,NA,School,55,110,140,310,431,1242,N,N,747,856,703,743,798,786,749,760,756,737,0,348,311,360,350,370,268,336,330,306,311,376,365,369,763.5,174,737,-57.0083616135038,376,NA,NA,885.482776937265,2.90299271077027,11.5860618200007,2.89221758576463,10.4930155299438,7.24452726538548,826.899913771262,7.85349825267665,10.2340017561996,NA
53,-117.597458017515,46.2483836691138,291.2,-357.7,0.070801467546622,0.926182770842965,0.933344714067663,43.5604395604396,1,-117.597458017515_46.2483836691138,NA,School,55,111,128,315,436,1384,N,N,595,653,681,671,686,674,661,589,583,696,0,40,126,215,290,298,209,351,442,451,490,519,601,573,648.9,20,696,9.75227233978006,601,12,8,975.165864190642,2.21037339972291,10.845363141871,2.71643434811256,9.90550656791395,6.52786827079696,995.516013957009,6.74104252905945,8.8654739375639,NA
54,-117.600421361082,46.2774653475298,314.3,-268.3,-0.00628283289799376,0.789564023343632,0.639193082145803,14.7692307692308,1,-117.600421361082_46.2774653475298,NA,School,55,111,112,329,449,1358,N,N,631,591,623,565,571,578,609,558,578,522,0,309,246,311,290,346,212,360,345,333,391,409,442,460,582.6,154.5,522,-0.561690699853614,460,NA,7,910.292259634851,2.80262584561852,12.7414092751103,2.49893100190185,11.4081565967994,7.77201756036441,928.260235496798,7.36420953709132,9.62731137984739,NA
55,-117.60145390383,46.240269097278,300.7,-371.8,0.0648588292682781,0.661710037174721,0.798447333646191,19.6483516483516,1,-117.60145390383_46.240269097278,NA,School,55,110,244,301,423,1423,N,N,676,620,693,679,638,683,694,687,667,688,0,125,213,300,311,315,295,359,379,339,371,406,445,405,672.5,62.5,688,8.99491266370637,445,NA,11,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,999.470188368011,6.96421428934224,9.21210763170715,0.554164528846741
56,-117.601490029799,46.2587777292772,391.9,-360.3,0.331207823760325,0.809625099707524,0.933408583789899,26.2417582417583,1,-117.601490029799_46.2587777292772,NA,School,55,111,45,316,436,1243,N,N,739,741,769,820,746,772,749,779,653,754,0,244,320,323,378,440,406,438,429,446,495,543,584,609,752.2,122,754,42.8689596990118,609,13,10,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,956.233896515794,8.03532025855419,10.2388820590541,NA
57,-117.6024083,46.2467702,407.2,-262.1,0.708011772381781,1.02793963842821,0.960677334406412,35.7692307692308,1,-117.6024083_46.2467702,M27,School,55,111,107,319,441,1465,N,N,653,733,666,709,659,701,612,671,660,629,0,186,327,329,383,399,392,478,506,517,555,622,619,688,669.3,93,629,78.4153374884787,688,10,7,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,995.516013957009,6.74104252905945,8.8654739375639,NA
58,-117.6030707,46.24760116,319,-411.8,-0.0836728838345905,0.655446086480569,0.836087507168985,22.8736263736264,1,-117.6030707_46.24760116,H18,School,65,111,139,319,441,1465,N,N,754,745,737,780,751,745,660,688,716,732,0,132,253,319,308,313,286,389,423,382,385,459,456,479,730.8,66,732,-10.9359392523149,479,NA,11,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,995.516013957009,6.74104252905945,8.8654739375639,NA
59,-117.603449347408,46.3084886569865,379.9,-346.3,0.0296127223282623,0.713302120627926,0.633359765603999,11.8076923076923,1,-117.603449347408_46.3084886569865,NA,School,55,111,93,310,431,1242,N,N,710,745,725,697,684,774,727,746,744,710,0,302,370,381,413,399,333,389,397,410,405,518,475,471,726.2,151,710,3.55949136255236,518,NA,11,910.292259634851,2.80262584561852,12.7414092751103,2.49893100190185,11.4081565967994,7.77201756036441,836.776405593659,7.7511440497304,10.1277033694831,NA
60,-117.603878572869,46.2756089671304,309.7,-418.1,-0.362138032247042,0.55234954657873,0.360080529435751,8.0054945054945,2,-117.603878572869_46.2756089671304,NA,School,55,111,86,329,449,1358,N,N,715,665,700,735,735,736,726,715,803,748,0,244,299,313,303,394,296,325,320,246,357,345,402,398,727.8,122,748,-48.0812961974128,402,NA,NA,910.292259634851,2.80262584561852,12.7414092751103,2.49893100190185,11.4081565967994,7.77201756036441,944.904151543244,7.10562983864825,9.31485237383393,NA
61,-117.603993872521,46.2531770513541,328.3,-355,0.0202299087554503,0.616127615981267,0.233384614070029,6.29120879120879,2,-117.603993872521_46.2531770513541,NA,School,55,111,39,319,441,1465,N,N,672,657,689,619,687,694,724,704,705,682,0,257,310,329,366,421,258,367,336,302,337,381,368,406,683.3,128.5,682,2.50683626863196,421,NA,5,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,987.253037165387,6.94695870125931,9.052290646819,NA
62,-117.605669062884,46.2477099325263,271.1,-423,-0.00160569875550782,0.620947990203141,0.776108787979305,26.1703296703297,1,-117.605669062884_46.2477099325263,NA,School,65,111,183,319,441,1465,N,N,726,655,550,719,725,686,729,691,694,766,0,25,147,215,287,354,267,319,368,350,379,399,431,398,694.1,12.5,766,-0.25975248883185,431,NA,12,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,988.953499509774,6.95186316582335,9.18062583010851,NA
63,-117.60693849444,46.2786891731509,330.9,-364.9,-0.404365023010836,0.648174762862892,0.135934655552362,6.23626373626374,2,-117.60693849444_46.2786891731509,NA,School,55,111,48,329,449,1358,N,N,705,617,740,760,709,654,708,704,689,672,0,313,403,379,288,370,315,341,293,228,379,419,439,451,695.8,156.5,672,-40.5164541866544,451,NA,11,910.292259634851,2.80262584561852,12.7414092751103,2.49893100190185,11.4081565967994,7.77201756036441,900.409387869178,7.76816011665892,10.0603519809795,0.688389539718628
64,-117.606996599562,46.2429485107039,294.8,-365,-0.302686921796499,0.591088208548045,0.328594021110468,6.62637362637363,2,-117.606996599562_46.2429485107039,NA,School,55,111,197,301,423,1423,N,N,676,722,676,635,623,674,649,616,668,659,0,209,322,298,278,329,254,334,314,272,338,327,390,313,659.8,104.5,659,-32.9456238060262,390,NA,NA,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,999.470188368011,6.96421428934224,9.21210763170715,NA
65,-117.607441379354,46.2828311707592,450.6,-177.1,1.7282532537259,0.968615580691413,0.712493723874926,23.1373626373626,1,-117.607441379354_46.2828311707592,NA,School,55,111,56,352,477,1223,N,N,651,613,656,591,636,636,633,682,581,598,0,283,273,424,444,559,470,540,532,467,514,566,594,608,627.7,141.5,598,178.856211594157,608,5,3,910.292259634851,2.80262584561852,12.7414092751103,2.49893100190185,11.4081565967994,7.77201756036441,908.073136858763,7.78251217005791,10.0391658962286,NA
66,-117.608494641497,46.3070261865088,312.3,-349.3,0.0658621436115537,0.639359129383313,0.59209237337771,12.5879120879121,1,-117.608494641497_46.3070261865088,NA,School,45,110,153,285,405,1359,N,N,668,615,685,668,645,677,627,687,696,648,0,206,263,303,343,394,263,349,341,304,357,384,408,423,661.6,103,648,8.04748196525827,423,NA,12,910.292259634851,2.80262584561852,12.7414092751103,2.49893100190185,11.4081565967994,7.77201756036441,836.776405593659,7.7511440497304,10.1277033694831,NA
67,-117.608727778522,46.2507898490646,386.8,-333,0.423591763833442,0.646012781328147,0.526147099663408,12.5989010989011,1,-117.608727778522_46.2507898490646,NA,School,55,111,39,319,441,1465,N,N,721,708,689,745,670,764,748,720,706,727,0,244,312,393,419,450,326,453,442,406,423,441,459,465,719.8,122,727,54.0632283828709,465,NA,5,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,973.831968877852,7.02927564454411,9.26349440035828,NA
68,-117.608936122207,46.2601762278888,366.4,-345.6,0.642431829027259,0.665730337078652,0.718519962618624,24.2197802197802,1,-117.608936122207_46.2601762278888,NA,School,45,111,21,372,498,1288,N,N,688,754,722,733,721,750,699,680,683,690,0,116,232,300,358,446,389,435,461,455,472,457,472,474,712,58,690,88.8294081674633,474,NA,5,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,931.366313172718,8.23231232444414,10.5824716935453,NA
69,-117.610339288783,46.3125768072318,400.8,-362.3,0.0560484109797208,0.807233652208099,0.75622136262234,18.9505494505495,1,-117.610339288783_46.3125768072318,NA,School,55,110,112,339,466,1266,N,N,740,775,772,755,762,776,762,793,782,714,0,354,359,386,405,426,401,408,409,400,460,565,567,616,763.1,177,714,6.9681294792943,616,13,10,795.407110686536,3.09425851520463,13.2530330504549,2.50827080375726,11.8105741091574,8.17364578282975,850.058311170889,7.73002230380553,10.2354662100968,0.605589926242828
70,-117.611745431992,46.2756405007125,308,-172.7,1.15263821783763,0.807156230497192,0.493474073248255,12.6208791208791,1,-117.611745431992_46.2756405007125,NA,School,65,111,200,366,494,1193,N,N,528,468,438,498,492,453,485,459,479,507,6,128,267,267,326,388,302,363,316,335,388,364,348,363,480.7,67,501,90.2195180974442,388,5,4,910.292259634851,2.80262584561852,12.7414092751103,2.49893100190185,11.4081565967994,7.77201756036441,900.409387869178,7.76816011665892,10.0603519809795,0.506289064884186
71,-117.617878487349,46.2476901120601,416,-360.1,0.522482783978919,0.73444143795902606,0.742384614949799,27.3021978021978,1,-117.617878487349_46.2476901120601,NA,School,65,110,221,336,460,1166,N,N,778,768,769,776,775,802,766,783,776,768,0,134,312,356,432,464,379,490,524,541,528,538,570,528,776.1,67,768,78.7643486338826,570,NA,7,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,962.94665090152,8.06467281159875,10.4254139203159,NA
72,-117.620825038636,46.2329226698051,301.9,-259.3,0.279025256669636,0.782252316464718,0.850825491338012,24.2087912087912,1,-117.620825038636_46.2329226698051,NA,School,55,111,120,338,458,1214,N,N,560,520,538,570,538,554,571,570,593,598,0,112,223,204,266,287,360,406,370,374,417,387,438,439,561.2,56,598,31.8026576175042,439,NA,6,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,1018.5537611775,7.50658334153895,9.80832652598951,NA
73,-117.622349431232,46.2515165259222,457.1,-193.4,1.46183582899102,0.836279784780938,0.490787625220462,13.7692307692308,1,-117.622349431232_46.2515165259222,NA,School,35,111,17,336,460,1259,N,N,654,615,615,672,618,678,666,650,661,676,0,239,428,465,483,493,499,496,500,458,510,510,544,528,650.5,119.5,676,141.357961730186,544,12,2,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,931.651990848785,7.95929206502393,10.419036554301501,NA
74,-117.622958723567,46.2445967902147,347.8,-428.3,0.116914146928039,0.621053987888159,0.769817333019252,20.8351648351648,1,-117.622958723567_46.2445967902147,NA,School,45,111,54,336,460,1166,N,N,740,769,759,756,795,775,763,819,799,786,0,137,259,335,362,386,396,386,407,396,414,446,482,478,776.1,68.5,786,18.6832923163793,482,NA,12,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,987.154223944207,7.46048192849852,9.87769483115688,NA
75,-117.625301215978,46.308540944788,451.2,-209.8,0.973540559574343,0.881996974281392,0.920850637097428,19.5549450549451,1,-117.625301215978_46.308540944788,NA,School,45,111,36,396,530,1035,N,N,690,630,660,653,692,666,684,615,639,681,0,321,393,404,460,426,440,519,502,504,543,559,573,583,661,160.5,681,86.287015857819,583,10,3,910.292259634851,2.80262584561852,12.7414092751103,2.49893100190185,11.4081565967994,7.77201756036441,836.039520285483,8.70201496148899,11.0846683718421,0.48405122756958
76,-117.627250160001,46.2400063931245,353.7,-362,0.134361443555834,0.790834148386195,0.88765361989111,24.467032967033,1,-117.627250160001_46.2400063931245,NA,School,55,111,106,279,396,1382,N,N,725,731,696,737,708,761,717,712,711,659,0,224,284,322,373,309,338,428,443,398,418,499,539,566,715.7,112,659,17.2195024224997,566,NA,8,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,1010.7631414458,7.01308806993534,9.16001571889029,NA
77,-117.628525611702,46.250844853238704,296.1,-138.4,1.05249398391098,0.906789413118527,0.601796844749057,13.8901098901099,1,-117.628525611702_46.2508448532387,NA,School,45,110,69,336,460,1353,N,N,448,398,424,414,424,385,468,359,501,524,0,128,248,272,327,347,318,328,303,296,394,374,366,369,434.5,64,524,74.7881411291841,394,10,3,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,931.67921441388,7.48683801297045,9.77873881544242,NA
78,-117.630537541586,46.2472717948865,340.2,-278.6,0.496008648641699,0.728829993535876,0.69609679908489,17.7802197802198,1,-117.630537541586_46.2472717948865,NA,School,55,111,144,277,396,1486,N,N,591,555,600,586,634,678,625,614,644,661,0,137,276,320,349,397,331,407,376,392,417,412,425,451,618.8,68.5,661,57.9548333039948,451,NA,5,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,959.303101408153,6.9108097334068,8.86756640071589,NA
79,-117.6325552,46.24204831,366.6,-253.2,0.0885895283444364,0.829299774120684,0.383518692792947,9.03296703296704,1,-117.6325552_46.24204831,M26,School,55,111,101,277,396,1486,N,N,581,584,609,621,630,624,647,627,635,640,0,330,383,416,330,402,308,394,377,355,371,424,465,514,619.8,165,640,7.55928816653318,514,13,2,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,990.223878233367,6.84090387469934,8.88917997243819,NA
80,-117.633449828421,46.231534698758,346,-378.8,-0.0656939746853148,0.960264900662252,0.965686906767137,52.967032967033,1,-117.633449828421_46.231534698758,NA,School,55,111,117,291,411,1382,N,N,697,689,726,735,685,766,730,740,764,716,68,61,170,247,176,340,425,419,514,527,581,635,690,696,724.8,64.5,648,-10.6831269682687,696,10,8,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,1034.41108712347,6.88836630472856,8.89990768991062,NA
81,-117.635080241784,46.2504366341275,325.6,-385.3,0.161337088667233,0.658320438880293,0.0404002238545882,3.19230769230769,2,-117.635080241784_46.2504366341275,NA,School,55,111,66,277,396,1353,N,N,677,694,655,723,683,783,761,740,703,690,12,236,308,392,346,468,299,326,293,264,324,343,407,363,710.9,124,678,21.0961181679236,468,NA,5,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,926.504768225863,7.12604816022849,9.12105893663739,0.721846401691437
82,-117.638047147918,46.2278689627932,164.2,-520.7,-0.744950426550855,0.680391297999708,0.885152169125787,32.7967032967033,2,-117.638047147918_46.2278689627932,NA,School,55,111,165,309,432,1538,N,N,627,721,699,706,692,727,691,687,615,684,0,0,116,176,78,173,139,192,238,247,283,350,439,466,684.9,0,684,-116.725629982649,466,NA,12,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,1051.40676973193,6.53912500935898,8.4946350507928,NA
83,-117.638866615436,46.2417043427942,417,-262.8,0.528939516510748,0.841423948220065,0.745310867121326,24.7802197802198,1,-117.638866615436_46.2417043427942,NA,School,55,111,141,277,396,1283,N,N,664,626,671,702,680,684,704,684,690,693,0,172,420,370,341,453,374,473,514,508,545,552,524,572,679.8,86,693,59.9632472057058,572,10,2,997.940814568214,2.51040982241677,11.676513686971,2.61485291875298,10.5523832754278,7.09346175469386,981.700877600835,6.90228518476207,8.9358555451692,0.597496330738068
84,-117.640239043447,46.2327122124086,473.3,-150.8,1.28124232959949,1.04310206697645,0.870466695255818,23.2747252747253,1,-117.640239043447_46.2327122124086,NA,School,55,111,67,337,459,1419,N,N,555,594,609,608,594,684,670,646,635,646,0,337,398,481,446,489,442,519,560,488,573,631,649,651,624.1,168.5,646,113.950448729569,651,7,2,1006.86861597824,2.02733424963286,13.127017919595,1.98354729651774,11.6559047876393,7.57717608461394,1035.46099781953,6.8748412317904,8.91640090172054,NA
85,-117.641729449452,46.252936453665,507.1,-183.8,1.31525607287197,0.838037342596613,0.30734876955847,7.41208791208791,1,-117.641729449452_46.252936453665,NA,School,45,111,108,362,485,1297,N,N,671,670,670,693,670,731,736,726,703,639,77,379,502,530,535,571,449,524,512,522,547,532,530,579,690.9,228,562,115.431501822708,579,5,2,1006.86861597824,2.02733424963286,13.127017919595,1.98354729651774,11.6559047876393,7.57717608461394,904.244876835536,8.13544240068221,10.6051457476431,NA
86,-117.643125194666,46.2361440745528,366.7,-357.5,0.224675361632471,0.665561999447666,0.661379150438559,15.8681318681319,1,-117.643125194666_46.2361440745528,NA,School,55,111,174,337,459,1419,N,N,738,701,706,715,738,739,722,717,753,713,0,200,312,403,355,418,325,421,416,387,430,441,470,482,724.2,100,713,28.928055274653,482,NA,11,1006.86861597824,2.02733424963286,13.127017919595,1.98354729651774,11.6559047876393,7.57717608461394,1006.38910345145,7.15917719356126,9.28722456221822,NA
87,-117.64789574362,46.2321251068542,443.7,-290.4,0.018619709544864,0.865004767742814,0.791405694793197,22.2307692307693,1,-117.64789574362_46.2321251068542,NA,School,55,111,92,337,459,1306,N,N,725,721,727,698,729,730,749,767,753,742,10,402,385,384,385,495,343,500,489,526,528,603,612,635,734.1,206,732,2.09833539991865,635,11,5,1006.86861597824,2.02733424963286,13.127017919595,1.98354729651774,11.6559047876393,7.57717608461394,1023.40004981292,7.25654635654337,9.4029164218927,NA
88,-117.648636363047,46.2264832859648,422.8,-297.2,-0.188738930123683,0.679166666666667,0.122710606233911,3.39560439560439,2,-117.648636363047_46.2264832859648,NA,School,45,111,65,316,438,1497,N,N,758,727,740,705,705,703,673,759,710,720,109,401,443,462,388,463,399,431,456,361,424,458,472,489,720,255,611,-16.6538762230091,489,NA,2,1006.86861597824,2.02733424963286,13.127017919595,1.98354729651774,11.6559047876393,7.57717608461394,1055.72197227748,6.58038850649256,8.52256502379033,NA
89,-117.64937954855,46.2435796830435,547.2,-158.5,2.05460554765871,0.923905342213405,0.697568123266637,19.1263736263736,1,-117.64937954855_46.2435796830435,NA,School,55,111,117,309,432,1283,N,N,754,662,700,727,725,721,702,666,746,654,15,319,493,502,566,583,555,602,616,616,620,618,639,652,705.7,167,639,184.460297323727,652,4,2,1006.86861597824,2.02733424963286,13.127017919595,1.98354729651774,11.6559047876393,7.57717608461394,929.407277093075,7.98416689846821,10.4085458892354,0.619864583015442
90,-117.654023342408,46.2356827729783,507.3,-254.5,0.739516922412263,0.929377789446049,0.913658435321422,34.7802197802198,1,-117.654023342408_46.2356827729783,NA,School,55,111,92,344,469,1306,N,N,735,759,793,769,757,764,790,789,760,702,174,307,323,389,457,559,562,589,625,592,670,708,705,703,761.8,240.5,528,93.542036613288,708,8,5,1006.86861597824,2.02733424963286,13.127017919595,1.98354729651774,11.6559047876393,7.57717608461394,972.199284660155,8.2546743570802,10.6360702821499,NA
91,-117.655315419226,46.2299516577866,428.6,-268,0.711917945108802,0.81251794430089,0.824044325278044,20.3296703296703,1,-117.655315419226_46.2299516577866,NA,School,45,111,76,344,469,1306,N,N,720,729,669,728,670,702,705,628,726,689,8,307,309,382,439,487,405,502,444,474,537,549,566,547,696.6,157.5,681,77.3958470354318,566,12,4,1006.86861597824,2.02733424963286,13.127017919595,1.98354729651774,11.6559047876393,7.57717608461394,1013.88892963339,7.51706046534993,9.72498117715574,NA
