"","x_y","Long","Lat","Plot","fire","canopy_cover","veg_height","hli","cwd_present","cwd_future","elevation","TE_future","TE_present","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_nbr","postdisturbance_nbr","disturbance_nbr","delta_nbr","dnbr","absolute_regrowth","relative_regrowth","max.postfire.nbr","pct_recovery","time_to_0.8recovery","time_to_0.6recovery","postfire_ppt","postfire_tmin","postfire_tmax","postfire_vpdmin","postfire_vpdmax","postfire_tmean"
"53","-119.376193832_43.697205565",-119.376193832,43.697205565,"EG-4-2","Egley",45,110,182,529,653,1692,"Y","N",275.971466064453,285.103363037109,244.526901245117,245.437622070312,298.548461914062,346.7255859375,309.090911865234,366.861602783203,353.082458496094,376.665313720703,-208.435501098633,-238.428619384766,-78.0189971923828,-134.126724243164,-167.477813720703,-144.740463256836,-122.876556396484,-147.122695922852,-123.316062927246,-106.50887298584,-101.336570739746,-78.6056060791016,-86.2150650024414,-62.6808090209961,310.201368713379,-136.395337677002,-223.432060241699,-446.596706390381,585.100814819336,-165.056495166246,-1.23625560462575,-62.6808090209961,-0.202064901521799,NA,NA,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825
"54","-119.376774435_43.8321037",-119.376774435,43.8321037,"EG-3-3","Egley",25,110,195,561,689,1505,"Y","N",172.895782470703,144.186050415039,193.50732421875,201.560470581055,177.857849121094,191.32405090332,164.10417175293,207.171310424805,194.322402954102,229.535583496094,-412.742370605469,-355.392944335938,-35.5029602050781,-13.5043888092041,53.9861907958984,32.6283988952637,109.74178314209,65.3146438598633,135.150985717773,187.385025024414,260.655731201172,213.891082763672,206.349212646484,255.17643737793,187.646499633789,44.0462465286255,-384.067657470703,-143.600253105164,642.277954101562,177.141213066002,1.68129319790807,260.655731201172,1.389078569064,9,8,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"55","-119.38005754_43.703868491",-119.38005754,43.703868491,"EG-B8-1","Egley",45,111,185,509,634,1692,"N","N",461.382934570312,488.513214111328,436.464080810547,437.048309326172,416.33935546875,423.953582763672,396.903015136719,401.405548095703,429.390106201172,449.322937011719,-383.443359375,-377.600006103516,-131.01904296875,-11.3234252929688,-92.4646301269531,-53.7974700927734,-16.541353225708,57.8512382507324,78.6324768066406,134.358459472656,196.809875488281,223.277328491211,265.167358398438,237.341766357422,434.072308349609,-21.5093877792358,-380.521682739258,-455.581696128845,832.766296386719,7.04680477316477,0.0416857209104508,265.167358398438,0.610882918117106,NA,12,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825
"56","-119.380719732_43.821988046",-119.380719732,43.821988046,"EG-5-1","Egley",45,111,167,576,707,1574,"Y","N",514.803344726562,578.156311035156,505.201263427734,513.101501464844,511.512420654297,468.451232910156,484.966064453125,524.809143066406,530.715942382812,521.718383789062,-114.093955993652,-187.29866027832,86.5998153686523,289.320373535156,251.181106567383,224.563949584961,291.968292236328,305.340942382812,382.545928955078,467.901245117188,501.873748779297,464.668090820312,340.206176757812,435.394989013672,515.343560791016,261.399674224854,-150.696308135986,-253.943886566162,635.812339782715,131.710377390231,0.956070850787109,501.873748779297,0.973862461789484,9,8,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"57","-119.381338595_43.824272657",-119.381338595,43.824272657,"EG-B1-1","Egley",45,111,171,576,707,1574,"Y","N",385.022705078125,379.462310791016,366.652679443359,373.059173583984,420.778167724609,381.911712646484,383.114135742188,397.984893798828,431.225128173828,445.699401855469,-432.075469970703,-434.947052001953,-195.3125,80.6070861816406,61.5018692016602,103.139015197754,134.93896484375,-1.19976007938385,48.071216583252,161.868545532227,241.210144042969,177.239318847656,264.497863769531,320.977264404297,396.491030883789,19.9877529501915,-433.511260986328,-376.503277933598,877.774871826172,156.224092451511,0.866897724708326,320.977264404297,0.809544830532055,13,10,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"58","-119.383671504_43.787999621",-119.383671504,43.787999621,"EG-1-1","Egley",45,111,128,606,737,1544,"Y","N",515.625,549.763061523438,488.306823730469,504.604949951172,446.557983398438,465.690765380859,464.046020507812,522.27490234375,511.154205322266,511.516326904297,-409.224731445312,-438.902740478516,-239.805465698242,91.4801712036133,35.5819129943848,101.358413696289,196.569915771484,189.014541625977,257.49560546875,312.050628662109,469.122436523438,425.646850585938,398.478637695312,507.647918701172,497.95400390625,97.3965419769287,-424.063735961914,-400.557461929321,920.741058349609,162.373645449196,0.775384189691353,507.647918701172,1.01946749040851,10,9,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"59","-119.384450062_43.824674242",-119.384450062,43.824674242,"EG-8-3","Egley",45,111,144,573,703,1574,"Y","N",477.382873535156,587.197387695312,519.155578613281,518.796997070312,499.070983886719,463.05419921875,522.596557617188,521.067993164062,542.450866699219,568.972412109375,-363.211944580078,-520.933959960938,-176.243728637695,288.873291015625,330.645172119141,315.406524658203,349.247863769531,264.520416259766,300.063171386719,423.271514892578,450.124328613281,359.168762207031,395.466003417969,379.350677490234,521.974584960937,202.497459411621,-442.072952270508,-319.477125549316,932.184356689453,349.935267782258,1.65313765417586,450.124328613281,0.862349128831563,9,4,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"60","-119.38951632_43.779260876",-119.38951632,43.779260876,"EG-1-X","Egley",35,110,181,585,717,1551,"Y","N",130.801681518555,235.825805664062,244.601486206055,224.980606079102,236.084457397461,236.226409912109,257.803466796875,282.215972900391,314.685302734375,285.280731201172,-57.2614097595215,-187.165771484375,-72.218132019043,58.4168701171875,-123.086730957031,-94.8650970458984,-116.763008117676,-135.150161743164,-98.193244934082,-128.951324462891,-61.7704277038574,-69.7674407958984,-65.0201644897461,-107.446273803711,244.850592041016,-95.974702835083,-122.213590621948,-340.825294876099,342.542140960693,-145.510342046912,-1.50499913971581,58.4168701171875,0.238581698456346,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"61","-119.389555461_43.819497068",-119.389555461,43.819497068,"EG-7-3","Egley",45,110,170,573,703,1524,"Y","N",364.334808349609,437.63037109375,421.095001220703,454.693878173828,388.933441162109,386.113464355469,406.565643310547,394.658752441406,433.333343505859,466.37744140625,-416.820709228516,-321.619567871094,57.7507591247559,90.154655456543,255.21208190918,233.27555847168,281.086730957031,111.265647888184,184.247543334961,269.143768310547,358.247436523438,234.886032104492,259.012023925781,307.154754638672,415.373614501953,151.876461410522,-369.220138549805,-263.497153091431,883.198150634766,233.495963263448,1.56961527125924,358.247436523438,0.862470373697155,10,4,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"62","-119.389896942_43.728245585",-119.389896942,43.728245585,"EG-2-X","Egley",45,110,172,501,628,1761,"N","N",358.119659423828,296.631072998047,314.465423583984,279.613220214844,316.975067138672,266.203704833984,346.251068115234,284.609436035156,355.177978515625,356.579498291016,-318.162292480469,-425.343017578125,-225.734466552734,-116.074699401855,-120.272575378418,-94.6196670532227,-44.4839859008789,-27.4599533081055,50.1635780334473,99.3035888671875,111.111114501953,223.369430541992,187.30158996582,175.365921020508,317.462612915039,-79.3410083770752,-371.752655029297,-396.803621292114,674.741790771484,-4.89511378077901,-0.0301759334351949,223.369430541992,0.703608618636839,NA,11,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"63","-119.390559401_43.762678861",-119.390559401,43.762678861,"EG-10-2","Egley",35,110,183,569,697,1535,"Y","N",110.471389770508,218.234024047852,229.658798217773,235.668792724609,192.739273071289,179.817138671875,196.366180419922,201.558624267578,213.564208984375,211.341903686523,-372.010620117188,-323.7900390625,-157.698287963867,-35.3251914978027,-169.313751220703,-132.753616333008,-156.545959472656,-144.967178344727,-135.66796875,-99.8545837402344,-81.6326522827148,-82.7876510620117,-77.5,-102.412605285645,198.94203338623,-143.754922866821,-347.900329589844,-342.696956253052,583.352523803711,-22.4078770714908,-0.199495784022985,-35.3251914978027,-0.177565248009814,NA,NA,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"64","-119.393399631_43.707399428",-119.393399631,43.707399428,"EG-9-3","Egley",35,110,191,511,638,1749,"N","N",329.058380126953,300.189758300781,311.126861572266,295.318542480469,227.824813842773,270.270263671875,276.325622558594,274.457550048828,312.017639160156,274.398864746094,-339.077972412109,-349.926788330078,-125.687065124512,4.6745777130127,-63.5564575195312,-52.6972236633301,113.52734375,175.718856811523,280.924194335938,262.591949462891,341.015075683594,318.882202148438,382.702392578125,234.342834472656,287.098829650879,58.6584463119507,-344.502380371094,-228.440383338928,613.476837158203,106.073383197103,0.798238297176822,382.702392578125,1.33299879015008,8,7,408.44415974653,-1.73938715319926,13.0201133340064,1.1694123954596,13.2272512915686,5.64036309040357
"65","-119.39503267_43.773570477",-119.39503267,43.773570477,"EG-B3-2","Egley",45,110,175,574,703,1561,"Y","N",426.957214355469,427.755096435547,415.703460693359,393.455718994141,404.065032958984,421.746307373047,412.559631347656,393.00244140625,420.987152099609,475.736572265625,-60.4089202880859,-138.245025634766,62.8904609680176,24.3298969268799,-161.770172119141,-104.968505859375,-136.786193847656,-147.540985107422,-125.860992431641,-134.549606323242,-86.8007736206055,-73.9427032470703,-77.7903060913086,-30.3681812286377,419.196862792969,-94.930189704895,-99.3269729614258,-514.127052497864,536.145492553711,-251.457158126833,-2.23656377122354,62.8904609680176,0.150026077363746,NA,NA,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"66","-119.398529332_43.753288512",-119.398529332,43.753288512,"EG-3-2","Egley",45,110,186,571,701,1591,"Y","N",227.838256835938,296.144378662109,334.86767578125,318.147308349609,322.378723144531,289.719635009766,326.876525878906,298.519104003906,299.610900878906,314.285705566406,-392.166107177734,-410.138244628906,-69.1921157836914,-57.1428565979004,-191.127548217773,-144.363876342773,-145.108337402344,-118.610748291016,-91.737548828125,-112.863746643066,-41.273265838623,1.58311343193054,-10.2238187789917,1.08225107192993,302.838821411133,-138.155828857422,-401.15217590332,-440.994650268555,706.451812744141,-44.2719654937951,-0.315802283973879,1.58311343193054,0.00522757757593209,NA,NA,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"67","-119.399193691_43.75943034",-119.399193691,43.75943034,"EG-B7-2","Egley",45,110,186,569,697,1564,"Y","N",313.528350830078,369.504211425781,374.623657226562,419.297454833984,423.36083984375,358.099365234375,316.239318847656,355.555541992188,405.809844970703,379.249450683594,-299.72900390625,-354.295837402344,-157.496856689453,-4.82703161239624,-79.1788864135742,-109.901329040527,-88.2262496948242,-83.066162109375,-78.1914901733398,-84.0108413696289,-21.1436805725098,-19.9951820373535,-10.1694917678833,-8.53889942169189,371.526803588867,-106.033836507797,-327.012420654297,-477.560640096664,678.978454589844,-47.6669829626396,-0.319869299051021,-4.82703161239624,-0.0129924182206187,NA,NA,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"68","-119.401692156_43.842209204",-119.401692156,43.842209204,"EG-1-2","Egley",45,110,145,561,691,1526,"Y","N",285.328521728516,303.1513671875,325.562042236328,305.985778808594,358.123077392578,306.105621337891,329.187408447266,315.441772460938,378.343963623047,386.262268066406,-153.032836914062,-136.567840576172,81.8505325317383,-12.9554653167725,-80.2269058227539,-125.852920532227,-41.3694725036621,-139.347137451172,-118.462509155273,-36.9276237487793,21.449275970459,41.0392684936523,95.4898910522461,125.30712890625,329.349182128906,-58.8410066604614,-144.800338745117,-388.190188789368,539.295104980469,-171.539271026355,-1.77409232159133,125.30712890625,0.380468923882754,NA,NA,411.04813803178,-2.1427345917783,13.8720734357052,0.917131432761655,14.134119525128,5.86466942196344
"69","-119.40432966_43.774274536",-119.40432966,43.774274536,"EG-8-2","Egley",45,110,175,574,703,1553,"Y","N",223.167266845703,273.885345458984,257.803466796875,261.318511962891,267.528411865234,276.789398193359,274.716674804688,233.293319702148,296.235687255859,279.212799072266,-448.025787353516,-427.775848388672,-104.950492858887,36.1266288757324,-148.648651123047,-87.9657897949219,-108.028335571289,-105.202972412109,-102.632995605469,-85.0281829833984,-61.4443092346191,-56.4574737548828,-44.6115303039551,-47.081901550293,264.395088195801,-119.555094909668,-437.900817871094,-383.950183105469,727.238586425781,36.7817992921061,0.273808433686036,36.1266288757324,0.136638804912209,NA,NA,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"70","-119.407927276_43.776763052",-119.407927276,43.776763052,"EG-11-1","Egley",45,110,171,585,715,1553,"Y","N",279.060333251953,287.878784179688,317.315032958984,299.298522949219,333.597473144531,267.085632324219,308.888000488281,245.532241821289,315.04638671875,343.75,-428.677825927734,-447.538848876953,-236.859619140625,-27.4368228912354,-106.474380493164,-76.4581451416016,-55.0871276855469,-15.5060615539551,-0.549752593040466,77.8800659179688,133.698196411133,127.10083770752,117.029861450195,155.808898925781,299.745240783691,-75.433249604702,-438.108337402344,-375.178490388393,772.427825927734,58.9371181645882,0.379145373052421,155.808898925781,0.519804412968876,NA,NA,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"71","-119.412818004_43.762404877",-119.412818004,43.762404877,"EG-12-2","Egley",45,110,179,560,689,1598,"Y","N",422.641510009766,533.367309570312,447.795837402344,409.850891113281,454.205596923828,423.381469726562,445.927276611328,409.550048828125,437.248779296875,503.738311767578,-436.165161132812,-459.730255126953,-273.38916015625,12.1212120056152,-195.307113647461,-167.603302001953,-149.734298706055,-128.299575805664,-110.279296875,-102.891380310059,-69.4479751586914,-43.1893692016602,-21.2875099182129,9.25925922393799,448.770703125,-164.456114578247,-447.947708129883,-613.226817703247,939.903472900391,-66.9032935756511,-0.34135828793584,12.1212120056152,0.0270098112938513,NA,NA,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"72","-119.419704109_43.728326598",-119.419704109,43.728326598,"EG-6-2","Egley",35,110,179,547,676,1645,"Y","N",222.493881225586,276.546081542969,287.245849609375,217.097869873047,229.067932128906,211.651916503906,226.486083984375,236.793502807617,265.21240234375,231.667282104492,-347.50732421875,-336.120941162109,-196.028182983398,-34.0577354431152,-140.043090820312,-130.849472045898,-104.911361694336,-81.3173980712891,-48.355899810791,-67.6027069091797,-13.1302518844604,23.7305431365967,65.6266784667969,20.9604663848877,240.426280212402,-115.241704082489,-341.81413269043,-355.667984294891,579.174606323242,-5.24328738224445,-0.041412975509861,65.6266784667969,0.272959671500219,NA,NA,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"73","-119.433721128_43.826353169",-119.433721128,43.826353169,"EG-5-2","Egley",55,111,166,615,747,1476,"Y","N",485.858581542969,442.751831054688,488.283111572266,450.528350830078,392.441864013672,401.826477050781,477.772094726562,422.641510009766,425.706481933594,476.814514160156,-369.607849121094,-390.434783935547,-153.812255859375,-141.930252075195,-193.034454345703,-132.115997314453,-162.077377319336,-145.0068359375,-145.058624267578,-74.4713439941406,-34.523811340332,20.0589962005615,11.0612859725952,24.1068840026855,446.462481689453,-157.246573638916,-380.02131652832,-603.709055328369,846.42236328125,-121.46636556583,-0.65422393006415,24.1068840026855,0.0539953187364434,NA,NA,416.01807571925,-2.24804392764381,13.716344013608,0.864908066931516,13.8824351844233,5.73415004298211
"74","-119.595008647_43.838174945",-119.595008647,43.838174945,"EG-11-2","Egley",35,110,183,563,692,1643,"Y","N",206.408340454102,240.257278442383,278.960662841797,210.035842895508,250.095169067383,190.784744262695,219.842163085938,206.921417236328,258.540374755859,267.857147216797,-349.274780273438,-332.456420898438,-166.558227539062,-201.164291381836,-247.878784179688,-205.377578735352,-196.697982788086,-187.67366027832,-136.972702026367,-165.062225341797,-109.547264099121,-134.436630249023,-138.410751342773,-129.476577758789,232.970314025879,-194.938913726807,-340.865600585938,-427.909227752686,617.131927490234,-117.7677876742,-0.9489180895628,-109.547264099121,-0.470219841344045,NA,NA,461.488737339366,-2.76532815161326,13.491389198685,0.691760113888479,13.5588217939426,5.36303052353585
"75","-119.596256319_43.850772012",-119.596256319,43.850772012,"EG-4-1","Egley",45,111,143,548,677,1586,"Y","N",334.018493652344,503.93701171875,425.692687988281,376.596832275391,359.874267578125,303.132537841797,379.207916259766,389.946319580078,369.443023681641,431.499450683594,-372.577178955078,-365.346527099609,-170.414794921875,-21.957914352417,-126.736114501953,-58.2524261474609,-25.6410255432129,58.2386360168457,97.9847106933594,119.948684692383,191.867858886719,223.659881591797,196.974899291992,193.486587524414,387.334854125977,-30.0308912277222,-368.961853027344,-417.365745353699,804.076629638672,3.43813487271124,0.0209182425608392,223.659881591797,0.577432883225773,NA,NA,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304
"76","-119.808166488_44.951060925",-119.808166488,44.951060925,"WH-4-1","Wheeler",25,110,200,503,635,1363,"N","N",519,471,505,489,387,361,477,481,463,505,0,177,236,381,409,502,497,644,579,651,472,560,543,519,465.8,454.8,88.5,-11,505,239.64465112314,3.15808502102555,651,1.39759553456419,3,3,386.975418088829,2.17819763771134,13.8134820485936,2.0675831024996,12.9580690077723,7.99583984315249
"77","-119.809468774_44.950182844",-119.809468774,44.950182844,"WH-5-3","Wheeler",0,101,206,503,635,1161,"N","N",392,414,485,415,399,447,485,410,482,483,0,207,136,182,224,344,396,494,426,450,277,417,335,422,441.2,313.6,103.5,-127.6,483,93.0182296684578,1.1001150874713,494,1.11967361740707,6,5,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"78","-119.820143965_44.951722161",-119.820143965,44.951722161,"WH-3-X","Wheeler",15,110,216,505,639,1240,"Y","N",409,454,436,206,221,337,432,345,345,398,83,371,269,198,157,261,304,402,351,388,357,368,314,467,358.3,305.8,227,-52.5,315,-21.3498684213311,-0.624812354848266,467,1.30337705833101,1,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"79","-119.82171311_44.955969166",-119.82171311,44.955969166,"WH-3-1","Wheeler",15,110,183,470,600,1240,"N","N",478,586,596,456,432,390,504,588,549,597,0,80,0,0,38,86,158,250,234,235,312,291,210,363,517.6,139.3,40,-378.3,597,-144.668074702479,-1.05076613570754,363,0.701313755795981,NA,10,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"80","-119.836275983_44.95296922",-119.836275983,44.95296922,"WH-3-2","Wheeler",25,110,215,490,624,1207,"N","N",463,538,575,527,513,491,557,572,641,583,0,351,274,297,289,391,417,560,515,493,535,509,450,558,546,412.2,175.5,-133.8,583,45.0464413749131,0.523397406138293,560,1.02564102564103,7,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"81","-119.836292302_44.957627599",-119.836292302,44.957627599,"WH-7-3","Wheeler",25,110,170,490,624,1273,"N","N",451,613,538,483,481,422,453,504,588,469,0,337,333,450,590,570,614,661,656,683,558,664,437,684,500.2,545.2,168.5,45.0000000000001,469,282.423008965889,4.89735277724793,684,1.36745301879248,3,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"82","-119.838445966_44.964470191",-119.838445966,44.964470191,"WH-5-1","Wheeler",0,106,209,478,612,1406,"N","N",522,577,532,492,394,377,444,525,626,591,56,269,128,114,200,240,314,434,434,428,310,448,345,533,508,287.1,162.5,-220.9,535,-64.2565303993738,-0.66705795066612,533,1.0492125984252,7,6,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"83","-119.840348197_44.954447069",-119.840348197,44.954447069,"WH-5-2","Wheeler",25,110,196,515,649,1273,"Y","N",463,543,564,426,383,294,453,562,571,537,38,289,309,143,200,175,186,272,205,199,172,190,215,240,479.6,215,163.5,-264.6,499,-133.081113749512,-1.75802884429255,309,0.644286905754796,NA,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
