"","x_y","Long","Lat","Plot","fire","canopy_cover","veg_height","hli","cwd_present","cwd_future","elevation","TE_future","TE_present","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_ndvi","postdisturbance_ndvi","disturbance_ndvi","delta_ndvi","dndvi","absolute_regrowth","relative_regrowth","max.postfire.ndvi","pct_recovery","time_to_0.8recovery","time_to_0.6recovery","postfire_ppt","postfire_tmin","postfire_tmax","postfire_vpdmin","postfire_vpdmax","postfire_tmean"
"258","-119.607085576636_43.8299572142046",-119.607085576636,43.8299572142046,NA,"Egley",45,111,168,590,723,1625,"Y","N",588,553,553,548,553,536,514,544,567,550,134,162,358,430,454,422,530,477,555,549,546,551,585,534,550.6,448.3,148,-102.3,416,143.124831029049,1.96520238922808,585,1.06247729749364,4,2,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529
"259","-119.616805467923_43.8105570556245",-119.616805467923,43.8105570556245,NA,"Egley",35,110,177,578,708,1546,"Y","N",490,517,518,490,510,522,489,490,547,548,171,198,324,258,248,328,269,269,283,275,296,280,280,273,512.1,274.8,184.5,-237.3,377,-57.1225852465085,-0.840597786749733,328,0.64049990236282,NA,2,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529
"260","-119.61892088723_43.8565309889531",-119.61892088723,43.8565309889531,NA,"Egley",45,110,186,523,650,1643,"Y","N",535,553,553,539,540,526,521,565,560,602,225,256,432,388,415,423,537,506,588,592,588,567,568,634,549.4,472.5,240.5,-76.9,377,65.2486851468205,1.13016823946213,634,1.15398616672734,6,2,521.453768725488,-2.6118467042911,12.9399325446749,0.736867154776993,12.8668914206365,5.16404292019188
"261","-119.637706078805_43.8028275692418",-119.637706078805,43.8028275692418,NA,"Egley",45,110,132,620,751,1512,"Y","N",595,607,566,575,605,512,602,553,593,622,229,196,287,378,348,322,375,364,351,403,403,401,386,399,583,342.7,212.5,-240.3,393,-21.3760525478368,-0.259556854816674,403,0.691252144082333,NA,3,371.629932997961,-2.07374008860691,14.1110970936799,0.89740672634187,14.3840544072037,6.01867850253651
"262","-119.645119512048_43.823022637863",-119.645119512048,43.823022637863,NA,"Egley",55,110,191,612,745,1556,"Y","N",508,498,486,494,475,510,465,517,523,497,100,214,359,327,288,287,349,327,340,410,379,395,437,467,497.3,328,157,-169.3,397,1.83918942832253,0.0295430411951681,467,0.939070983309873,9,2,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"263","-119.649210295629_43.887579147044",-119.649210295629,43.887579147044,NA,"Egley",45,110,180,509,640,1650,"Y","N",478,500,523,505,514,486,483,486,550,547,114,211,272,355,277,302,298,313,274,309,296,327,352,313,507.2,290.7,162.5,-216.5,433,-17.3944578219821,-0.254083805895158,355,0.699921135646688,NA,3,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118
"264","-119.650719037717_43.8004523176604",-119.650719037717,43.8004523176604,NA,"Egley",45,110,183,651,787,1428,"Y","Y",530,562,599,553,543,568,528,515,607,601,91,134,206,277,304,356,405,357,464,483,481,493,520,528,560.6,346.7,112.5,-213.9,510,40.2618610793546,0.406458380183507,528,0.941848019978594,8,5,354.409543573509,-2.03947430071825,14.1416327734446,0.91533817715423,14.4283670221209,6.05107923636318
"265","-119.652645890129_43.8435247516044",-119.652645890129,43.8435247516044,NA,"Egley",45,111,184,550,678,1601,"Y","N",497,498,560,522,492,483,471,509,542,548,152,156,347,341,350,320,431,420,430,465,452,381,476,450,512.2,371.2,154,-141,396,47.0476436138995,0.700606104874715,476,0.929324482623975,6,2,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"266","-119.657684340449_43.8262796119164",-119.657684340449,43.8262796119164,NA,"Egley",45,111,186,587,716,1556,"Y","N",593,612,612,633,572,583,551,594,604,650,104,131,302,330,258,265,288,293,313,301,356,317,404,388,600.4,283.7,117.5,-316.7,546,-53.7344355790362,-0.563853618892004,404,0.67288474350433,NA,12,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"267","-119.657816275916_43.8174399487238",-119.657816275916,43.8174399487238,NA,"Egley",35,110,185,606,737,1553,"Y","N",422,462,436,429,423,406,463,440,466,488,114,150,306,253,224,215,307,280,326,334,350,362,367,387,443.5,274.5,132,-169,374,-29.7530884730873,-0.475071723900834,387,0.87260428410372,11,2,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"268","-119.658685253051_43.8482997360485",-119.658685253051,43.8482997360485,NA,"Egley",45,111,183,550,678,1599,"Y","N",519,535,556,527,544,530,524,544,574,593,176,197,345,348,320,304,322,340,274,330,298,321,337,333,544.6,307.8,186.5,-236.8,417,-34.1239246751862,-0.470084164177936,348,0.639001101726037,NA,2,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"269","-119.662499686202_43.8391138789238",-119.662499686202,43.8391138789238,NA,"Egley",35,110,183,573,700,1601,"Y","N",464,490,527,485,483,500,495,496,545,563,145,191,347,307,325,275,325,327,335,313,313,321,367,338,504.8,305.8,168,-199,418,-21.0563764274144,-0.312790929535585,367,0.7270206022187,NA,2,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"270","-119.662581561162_43.8355072496406",-119.662581561162,43.8355072496406,NA,"Egley",45,111,171,573,700,1577,"Y","N",564,621,579,555,542,514,534,591,579,606,118,159,283,250,279,270,292,317,299,332,352,364,369,394,568.5,283.3,138.5,-285.2,488,-48.8862296774378,-0.520197518825047,394,0.693051890941073,NA,10,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138
"271","-119.670261249121_43.8556555280482",-119.670261249121,43.8556555280482,NA,"Egley",45,111,149,549,675,1595,"Y","N",564,606,595,587,529,556,564,566,581,626,178,182,301,364,414,437,550,498,532,530,505,478,504,526,577.4,431.3,180,-146.1,448,106.343616031971,1.22702623704031,550,0.952545895393142,6,3,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118
"272","-119.808234017675_44.9662868326181",-119.808234017675,44.9662868326181,NA,"Wheeler",15,110,151,450,578,1467,"N","N",589,636,614,583,493,466,533,641,619,663,254,358,442,471,516,556,547,600,650,686,724,749,736,739,583.7,555,306,-28.7,409,86.7988594056167,1.48822178500218,749,1.28319342127805,3,1,386.975418088829,2.17819763771134,13.8134820485936,2.0675831024996,12.9580690077723,7.99583984315249
"273","-119.82072192102_44.9561434036865",-119.82072192102,44.9561434036865,NA,"Wheeler",15,110,187,470,600,1240,"N","N",563,594,605,614,513,503,573,621,620,651,233,398,301,296,352,412,456,497,518,502,529,482,501,639,585.7,426.1,315.5,-159.6,418,-29.9641783438922,-0.399606307408209,639,1.09100221956633,7,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"274","-119.837476856668_44.9570452501626",-119.837476856668,44.9570452501626,NA,"Wheeler",25,110,179,490,624,1273,"N","N",549,549,620,570,527,459,557,650,681,618,228,405,454,488,508,552,545,625,605,623,549,614,546,638,578,535.4,316.5,-42.6,390,90.6080295546033,1.53701393223481,638,1.1038062283737,3,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"275","-119.839735822432_44.9526950319593",-119.839735822432,44.9526950319593,NA,"Wheeler",15,110,203,515,649,1207,"Y","N",543,577,600,465,480,489,562,559,581,621,249,388,308,345,329,398,433,514,473,470,467,536,507,595,547.7,412.5,318.5,-135.2,372,-26.3227890433789,-0.409854729789427,595,1.08636114661311,7,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"276","-119.872150116374_44.9560043805571",-119.872150116374,44.9560043805571,NA,"Wheeler",25,110,223,492,627,1202,"N","N",654,653,660,594,585,536,625,640,701,683,208,436,387,398,520,599,615,661,648,658,626,674,625,711,633.1,554.8,322,-78.3000000000001,475,107.014514365364,1.43175151475414,711,1.12304533249092,4,1,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"277","-119.878394316379_44.9558549128688",-119.878394316379,44.9558549128688,NA,"Wheeler",0,104,181,492,627,1202,"N","N",587,658,653,606,538,533,648,682,655,678,241,373,308,227,331,310,296,436,338,369,372,329,333,435,623.8,336,307,-287.8,437,-125.758952632286,-1.33406460334141,436,0.698941968579673,NA,7,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"278","-119.89232393425_44.957263495585",-119.89232393425,44.957263495585,NA,"Wheeler",35,110,210,491,624,1440,"N","N",573,622,578,482,473,434,556,597,613,638,246,321,355,490,549,468,582,618,648,582,679,639,655,744,556.6,529.2,283.5,-27.4,392,115.52935670398,1.71412762891335,744,1.33668702838663,3,2,399.61538947114,1.77567602276931,12.8481534077579,2.06324257257354,11.984548778031,7.3119147152636
"279","-119.902347309324_44.9350786594401",-119.902347309324,44.9350786594401,NA,"Wheeler",0,104,180,540,674,1189,"Y","N",595,613,610,562,563,483,561,598,660,677,226,337,295,288,349,361,363,444,450,485,433,506,425,469,592.2,380.5,281.5,-211.7,451,-70.533987246663,-0.883354574976713,506,0.854441067207025,9,5,399.61538947114,1.77567602276931,12.8481534077579,2.06324257257354,11.984548778031,7.3119147152636
"280","-119.903211019393_44.9457590579968",-119.903211019393,44.9457590579968,NA,"Wheeler",15,110,166,510,643,1243,"Y","N",495,550,573,443,418,418,510,550,562,581,210,367,295,335,416,438,466,564,585,608,526,621,491,641,510,460,288.5,-50,371,50.8491487962236,0.796936174594119,641,1.25686274509804,4,1,399.61538947114,1.77567602276931,12.8481534077579,2.06324257257354,11.984548778031,7.3119147152636
"281","-119.904522288668_44.9576720367261",-119.904522288668,44.9576720367261,NA,"Wheeler",0,104,243,467,598,1425,"N","N",610,620,610,545,539,479,554,641,666,687,234,351,382,427,482,535,576,621,669,670,651,664,647,671,595.1,536.4,292.5,-58.7,453,82.6278396790029,1.14721988434084,671,1.1275415896488,4,2,399.61538947114,1.77567602276931,12.8481534077579,2.06324257257354,11.984548778031,7.3119147152636
"282","-120.45524106842_44.4787344263073",-120.45524106842,44.4787344263073,NA,"HR",0,100,197,438,562,1532,"N","N",503,443,573,607,607,611,640,678,660,619,180,284,282,463,583,565,595,630,651,651,683,729,739,698,594.1,538.7,232,-55.4,439,188.52230294784,1.87785269666235,739,1.24389833361387,4,3,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258
"283","-120.459832127456_44.4765594499185",-120.459832127456,44.4765594499185,NA,"HR",0,108,197,430,555,1532,"N","N",507,448,585,622,649,609,616,617,679,639,217,300,270,365,444,523,586,648,679,731,788,820,840,824,597.1,533.4,258.5,-63.7,422,107.832501693341,1.16850916424209,840,1.40679953106682,5,3,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258
"284","-120.466945319768_44.4739112575375",-120.466945319768,44.4739112575375,NA,"HR",0,100,225,430,555,1606,"N","N",553,514,573,633,635,674,670,711,687,704,245,252,308,430,577,603,576,666,669,741,757,746,788,807,635.4,557.9,248.5,-77.5,459,155.099594855683,1.42224917997773,807,1.27006610009443,4,3,513.462226724857,0.953850009566081,13.3078464134085,1.68140980634345,12.489668064928,7.13084821148731
"285","-120.473089604445_44.4803161530731",-120.473089604445,44.4803161530731,NA,"HR",0,108,221,429,551,1702,"N","N",476,482,510,534,570,570,630,641,647,596,219,264,298,460,617,534,550,604,631,631,707,745,740,687,565.6,529.6,241.5,-36,377,172.506551276709,1.82813275916978,745,1.31718528995757,3,3,646.25371307543,0.683930226895157,11.71096852645,1.79191116812632,10.9301647134362,6.19744937667258
"286","-120.475812173807_44.474547993867",-120.475812173807,44.474547993867,NA,"HR",0,108,155,435,560,1606,"N","N",506,472,572,628,615,614,628,694,670,653,243,333,409,498,436,515,451,471,557,557,600,640,616,609,605.2,482.7,288,-122.5,410,30.61054544857,0.388994057666746,640,1.05750165234633,3,2,524.727819649663,0.862341151852708,12.8454348867225,1.70148158462864,12.0714325425189,6.85388801928762
"287","-120.4815387194_44.4754449581916",-120.4815387194,44.4754449581916,NA,"HR",15,110,120,470,592,1472,"N","N",553,472,618,600,680,624,649,675,681,667,241,363,383,478,495,487,510,623,552,689,695,662,759,802,621.9,527.5,302,-94.4,426,59.5518068597436,0.751624608756641,802,1.28959639813475,6,2,651.949940848529,0.700943330424635,11.7959742100626,1.75893425730114,10.9551167334391,6.24845877024363
"288","-120.49016102657_44.4892708847873",-120.49016102657,44.4892708847873,NA,"HR",15,109,206,429,551,1579,"N","N",517,497,575,595,590,606,601,632,598,632,244,304,385,457,483,495,507,543,516,618,585,571,616,635,584.3,489.3,274,-94.9999999999999,388,81.0879417381656,1.12094491798124,635,1.08677049460893,4,2,651.949940848529,0.700943330424635,11.7959742100626,1.75893425730114,10.9551167334391,6.24845877024363
"289","-120.49059044126_44.467831146711",-120.49059044126,44.467831146711,NA,"HR",0,108,151,470,592,1628,"N","N",549,464,575,605,629,664,668,671,666,694,273,265,358,415,477,550,509,519,551,642,634,690,674,654,618.5,492,269,-126.5,421,65.8106493349031,0.690540950025451,690,1.11560226354082,5,3,524.727819649663,0.862341151852708,12.8454348867225,1.70148158462864,12.0714325425189,6.85388801928762
"290","-120.495975506727_44.4678057250165",-120.495975506727,44.4678057250165,NA,"HR",0,108,223,495,621,1628,"N","N",609,476,545,658,690,636,629,704,671,702,234,235,290,411,422,486,470,470,463,528,552,563,569,541,632,432.7,234.5,-199.3,468,36.8446747270619,0.358067492306886,569,0.900316455696203,9,3,524.727819649663,0.862341151852708,12.8454348867225,1.70148158462864,12.0714325425189,6.85388801928762
"291","-120.498856679468_44.4945393338561",-120.498856679468,44.4945393338561,NA,"HR",0,100,175,415,538,1644,"N","N",517,476,564,654,708,633,648,688,675,663,220,309,384,478,462,536,417,448,502,553,596,606,674,717,622.6,468.5,264.5,-154.1,443,40.8238652446149,0.482106614564865,717,1.15162222936075,5,2,651.949940848529,0.700943330424635,11.7959742100626,1.75893425730114,10.9551167334391,6.24845877024363
"292","-120.501538537332_44.469718286231",-120.501538537332,44.469718286231,NA,"HR",35,110,130,495,621,1567,"N","N",598,443,599,605,687,645,698,664,705,750,217,253,334,478,489,496,395,558,567,592,562,654,632,672,639.4,472.4,235,-167,533,47.3756161786415,0.466235345982547,672,1.05098529871755,7,3,524.727819649663,0.862341151852708,12.8454348867225,1.70148158462864,12.0714325425189,6.85388801928762
"293","-120.50161714111_44.491063393681",-120.50161714111,44.491063393681,NA,"HR",0,100,188,438,562,1644,"N","N",569,460,508,616,655,685,645,689,720,667,218,315,485,578,693,618,646,650,729,766,780,748,768,825,621.4,626,266.5,4.60000000000002,449,200.542731769285,2.54044700581577,825,1.32764724814934,3,2,651.949940848529,0.700943330424635,11.7959742100626,1.75893425730114,10.9551167334391,6.24845877024363
"294","-120.502126819037_44.48078052903",-120.502126819037,44.48078052903,NA,"HR",15,110,206,507,634,1473,"N","N",450,413,524,475,581,516,540,580,493,579,203,290,362,533,565,610,665,464,521,646,709,687,713,734,515.1,536.5,246.5,21.4,376,205.299608784825,3.57318894844262,734,1.42496602601437,3,2,651.949940848529,0.700943330424635,11.7959742100626,1.75893425730114,10.9551167334391,6.24845877024363
"295","-120.504634664818_44.4941115564483",-120.504634664818,44.4941115564483,NA,"HR",0,108,181,438,562,1644,"N","N",552,444,521,609,607,585,614,638,635,648,249,364,412,484,498,534,405,425,420,519,573,582,614,610,585.3,463.4,306.5,-121.9,399,25.6612518234691,0.384466627738674,614,1.04903468306851,3,1,651.949940848529,0.700943330424635,11.7959742100626,1.75893425730114,10.9551167334391,6.24845877024363
"296","-120.524343729887_44.4963239413533",-120.524343729887,44.4963239413533,NA,"HR",15,110,186,411,536,1716,"N","N",500,457,504,593,556,625,638,633,588,580,169,242,298,353,339,403,366,411,444,511,551,615,652,660,567.4,391.8,205.5,-175.6,411,15.8418850798561,0.165721731614526,660,1.16320056397603,9,3,642.977653128769,0.558571587884094,11.7764872731966,1.74748501817094,11.01861144823,6.16752943054033
"297","-120.525929436157_44.5042421144392",-120.525929436157,44.5042421144392,NA,"HR",25,110,205,411,536,1736,"N","N",540,513,603,662,685,636,635,684,682,669,201,317,377,469,443,486,411,461,483,539,594,649,702,711,630.9,458,259,-172.9,468,21.6392437091737,0.255475709331985,711,1.12696148359486,9,3,642.977653128769,0.558571587884094,11.7764872731966,1.74748501817094,11.01861144823,6.16752943054033
"298","-120.534922780668_44.5117539710477",-120.534922780668,44.5117539710477,NA,"HR",0,108,162,414,536,1670,"N","N",616,521,580,579,643,555,529,605,603,597,191,279,317,413,560,572,569,635,621,582,438,409,597,576,582.8,498.6,235,-84.1999999999999,406,190.404736452856,2.54152957219547,635,1.08956760466712,4,3,642.977653128769,0.558571587884094,11.7764872731966,1.74748501817094,11.01861144823,6.16752943054033
"299","-120.535753437734_44.4383108973997",-120.535753437734,44.4383108973997,NA,"HR",15,110,154,536,656,1675,"Y","N",556,458,613,552,620,580,618,604,623,648,229,301,301,362,432,480,473,513,521,587,614,580,614,622,587.2,458.4,265,-128.8,419,47.7039047617068,0.563672624742203,622,1.05926430517711,5,3,488.562194384424,0.940657803057502,13.5563629013949,1.69306944167194,12.8535494603458,7.24851035222618
"300","-120.540372063423_44.4420423060145",-120.540372063423,44.4420423060145,NA,"HR",0,105,89,536,656,1675,"Y","N",554,459,511,596,650,632,708,705,734,714,264,391,372,535,544,598,596,618,630,616,586,587,599,610,626.3,548.6,327.5,-77.6999999999999,450,104.857358521874,1.16799715302156,630,1.00590771195913,3,1,488.562194384424,0.940657803057502,13.5563629013949,1.69306944167194,12.8535494603458,7.24851035222618
"301","-120.541285300836_44.4750624782611",-120.541285300836,44.4750624782611,NA,"HR",0,108,214,481,604,1481,"N","N",480,409,514,578,606,627,652,683,645,621,181,244,388,472,611,615,464,582,555,616,589,585,580,586,581.5,513.6,212.5,-67.9,440,175.589624053198,1.83988712179896,616,1.05932932072227,3,2,642.977653128769,0.558571587884094,11.7764872731966,1.74748501817094,11.01861144823,6.16752943054033
"302","-120.5414392769_44.4674747101392",-120.5414392769,44.4674747101392,NA,"HR",15,110,133,535,661,1430,"Y","N",530,451,548,591,601,636,585,650,644,592,206,283,352,407,502,514,447,537,596,570,618,623,596,580,582.8,482.6,244.5,-100.2,386,96.611982633741,1.13709480816978,623,1.06897735072066,4,2,488.562194384424,0.940657803057502,13.5563629013949,1.69306944167194,12.8535494603458,7.24851035222618
"303","-120.541947113706_44.5081324209571",-120.541947113706,44.5081324209571,NA,"HR",0,108,169,414,536,1724,"N","N",552,489,620,662,704,701,654,730,715,736,195,172,171,224,217,258,217,248,242,275,284,293,351,322,656.3,230.8,183.5,-425.5,541,-162.234287578754,-1.19861972010685,351,0.534816394941338,NA,NA,642.977653128769,0.558571587884094,11.7764872731966,1.74748501817094,11.01861144823,6.16752943054033
"304","-120.545947751283_44.4810868437997",-120.545947751283,44.4810868437997,NA,"HR",15,110,195,481,604,1521,"N","N",573,496,553,608,606,685,643,650,634,663,247,309,327,512,609,681,438,526,583,694,682,745,660,704,611.1,536.1,278,-75,416,144.176787869799,1.64703963823977,745,1.21911307478318,3,3,642.977653128769,0.558571587884094,11.7764872731966,1.74748501817094,11.01861144823,6.16752943054033
"305","-120.547942926924_44.4915571628047",-120.547942926924,44.4915571628047,NA,"HR",0,100,240,405,530,1736,"N","N",594,541,587,626,650,573,643,650,629,644,233,272,367,457,530,583,497,608,562,597,623,656,640,669,613.7,509.6,252.5,-104.1,411,130.082463071226,1.54644561434274,669,1.09010917386345,4,3,642.977653128769,0.558571587884094,11.7764872731966,1.74748501817094,11.01861144823,6.16752943054033
"306","-120.551494026765_44.4698547521018",-120.551494026765,44.4698547521018,NA,"HR",15,110,127,515,641,1430,"Y","N",478,440,520,592,582,600,576,611,629,653,238,312,388,448,434,456,432,539,544,618,608,633,664,609,568.1,477.9,275,-90.2,415,28.7185000876119,0.41552218089358,664,1.16880830839641,5,2,488.562194384424,0.940657803057502,13.5563629013949,1.69306944167194,12.8535494603458,7.24851035222618
"307","-120.552987858604_44.4906077868007",-120.552987858604,44.4906077868007,NA,"HR",0,100,240,434,557,1736,"N","N",542,470,592,563,648,659,611,646,580,600,192,277,396,518,592,680,531,662,612,678,688,768,665,737,591.1,563.4,234.5,-27.7,408,221.223065935605,2.88188205449122,768,1.29927254271697,3,2,642.977653128769,0.558571587884094,11.7764872731966,1.74748501817094,11.01861144823,6.16752943054033
"308","-120.553833540505_44.4572543129961",-120.553833540505,44.4572543129961,NA,"HR",25,110,150,530,654,1378,"Y","N",536,412,497,631,660,624,616,634,657,641,183,312,377,426,476,553,519,567,551,573,601,643,569,587,590.8,495.5,247.5,-95.3,458,104.993483139027,1.30645034146634,643,1.0883547731889,4,2,488.562194384424,0.940657803057502,13.5563629013949,1.69306944167194,12.8535494603458,7.24851035222618
"309","-120.555787894708_44.4654311935423",-120.555787894708,44.4654311935423,NA,"HR",35,110,94,515,641,1464,"Y","N",526,448,554,652,618,624,611,649,693,671,244,325,404,369,412,400,377,429,423,469,450,483,498,506,604.6,405.8,284.5,-198.8,427,-48.7395601626485,-0.615715601851829,506,0.836916969897453,12,2,488.562194384424,0.940657803057502,13.5563629013949,1.69306944167194,12.8535494603458,7.24851035222618
"310","-120.55665041086_44.4932051327172",-120.55665041086,44.4932051327172,NA,"HR",0,108,236,434,557,1736,"N","N",521,387,581,561,586,597,580,617,602,670,270,305,355,448,509,591,602,654,653,663,697,721,756,747,570.2,547.7,287.5,-22.5,400,136.852087515796,1.86900630843588,756,1.3258505787443,4,2,642.977653128769,0.558571587884094,11.7764872731966,1.74748501817094,11.01861144823,6.16752943054033
"311","-120.560029946924_44.5001285518865",-120.560029946924,44.5001285518865,NA,"HR",15,110,193,418,540,1764,"N","N",467,485,545,620,562,622,598,632,670,635,238,273,343,448,385,387,321,363,342,381,390,315,387,381,583.6,363.3,255.5,-220.3,397,-39.6590655604837,-0.474927025915707,448,0.767649074708705,NA,3,592.365048808409,0.680059405619401,12.0150665422352,1.76292138855987,11.2459164458042,6.34756297392731
"312","-120.561348622217_44.4571536518859",-120.561348622217,44.4571536518859,NA,"HR",15,110,154,530,654,1358,"Y","N",483,414,522,554,597,546,602,563,583,598,201,294,254,354,415,463,404,396,404,546,519,516,471,479,546.2,404.9,247.5,-141.3,397,36.2720550301862,0.443386651680683,546,0.999633833760527,5,3,448.653509919722,1.11565800918568,13.903390897744,1.69115864727288,13.1362900602411,7.50952445346481
"313","-120.562802290957_44.4516214248779",-120.562802290957,44.4516214248779,NA,"HR",0,100,220,530,654,1358,"Y","N",578,492,524,553,566,639,585,637,610,579,180,207,332,405,403,545,495,558,489,585,636,531,569,578,576.3,465.5,193.5,-110.8,399,124.881114694276,1.35259069262907,636,1.10359187922957,5,3,448.653509919722,1.11565800918568,13.903390897744,1.69115864727288,13.1362900602411,7.50952445346481
"314","-120.563039752453_44.4966038125785",-120.563039752453,44.4966038125785,NA,"HR",15,110,212,434,557,1634,"N","N",517,450,504,629,615,628,634,714,640,671,200,254,274,415,417,468,434,528,525,621,654,662,701,754,600.2,459,227,-141.2,471,49.2701089062076,0.468440078546906,754,1.25624791736088,7,3,592.365048808409,0.680059405619401,12.0150665422352,1.76292138855987,11.2459164458042,6.34756297392731
"315","-120.567597995373_44.4987037055191",-120.567597995373,44.4987037055191,NA,"HR",35,110,89,418,540,1634,"N","N",444,355,462,625,639,609,627,673,654,671,275,306,299,533,443,521,465,409,463,434,465,430,449,451,575.9,433.8,290.5,-142.1,396,40.6537757144618,0.476374005522694,533,0.925507900677201,3,3,592.365048808409,0.680059405619401,12.0150665422352,1.76292138855987,11.2459164458042,6.34756297392731
"316","-120.568184442519_44.4653970641162",-120.568184442519,44.4653970641162,NA,"HR",0,100,177,490,613,1491,"N","N",526,491,526,591,630,596,576,633,631,658,207,304,308,444,427,425,438,489,415,466,516,465,528,495,585.8,423.2,255.5,-162.6,451,26.9860199702657,0.337287083624261,528,0.901331512461591,7,3,448.653509919722,1.11565800918568,13.903390897744,1.69115864727288,13.1362900602411,7.50952445346481
"317","-120.571606545769_44.460808353245",-120.571606545769,44.460808353245,NA,"HR",15,110,139,527,651,1491,"Y","N",578,466,605,593,607,597,596,648,609,611,219,342,439,366,450,491,463,515,472,527,540,503,494,526,591,460.5,280.5,-130.5,392,43.5446269598065,0.629752432151104,540,0.913705583756345,5,2,448.653509919722,1.11565800918568,13.903390897744,1.69115864727288,13.1362900602411,7.50952445346481
